Date,casual,registered
05/17/2011 19:00:00,83,521
05/17/2011 20:00:00,54,426
05/17/2011 21:00:00,51,298
05/17/2011 22:00:00,30,253
05/17/2011 23:00:00,23,151
05/17/2011 00:00:00,12,86
05/17/2011 01:00:00,7,49
05/18/2011 02:00:00,8,15
05/18/2011 03:00:00,3,9
05/18/2011 04:00:00,1,5
05/18/2011 05:00:00,6,3
05/18/2011 06:00:00,1,2
05/18/2011 07:00:00,0,9
05/18/2011 08:00:00,2,99
05/18/2011 09:00:00,14,260
05/18/2011 10:00:00,25,428
05/18/2011 11:00:00,26,176
05/18/2011 12:00:00,33,73
05/18/2011 13:00:00,6,17
05/18/2011 14:00:00,12,42
05/18/2011 15:00:00,30,92
05/18/2011 16:00:00,44,94
05/18/2011 17:00:00,34,133
05/18/2011 18:00:00,53,241
05/18/2011 19:00:00,78,487
05/18/2011 20:00:00,58,431
05/18/2011 21:00:00,43,288
05/18/2011 22:00:00,24,189
05/18/2011 23:00:00,11,74
05/18/2011 00:00:00,14,103
05/18/2011 01:00:00,10,49
05/19/2011 02:00:00,6,23
05/19/2011 03:00:00,2,4
05/19/2011 04:00:00,3,12
05/19/2011 05:00:00,1,3
05/19/2011 06:00:00,2,3
05/19/2011 07:00:00,2,24
05/19/2011 08:00:00,17,86
05/19/2011 09:00:00,18,239
05/19/2011 10:00:00,34,453
05/19/2011 11:00:00,40,176
05/19/2011 12:00:00,35,95
05/19/2011 13:00:00,53,111
05/19/2011 14:00:00,38,130
05/19/2011 15:00:00,44,139
05/19/2011 16:00:00,43,137
05/19/2011 17:00:00,63,125
05/19/2011 18:00:00,55,247
05/19/2011 19:00:00,60,487
05/19/2011 20:00:00,59,454
05/19/2011 21:00:00,65,345
05/19/2011 22:00:00,46,236
05/19/2011 23:00:00,29,180
05/19/2011 00:00:00,11,68
05/19/2011 01:00:00,9,63
05/20/2011 02:00:00,15,33
05/20/2011 03:00:00,8,17
05/20/2011 04:00:00,4,4
05/20/2011 05:00:00,1,4
05/20/2011 06:00:00,1,4
05/20/2011 07:00:00,0,28
05/20/2011 08:00:00,15,102
05/20/2011 09:00:00,30,289
05/20/2011 10:00:00,41,476
05/20/2011 11:00:00,35,199
05/20/2011 12:00:00,44,104
05/20/2011 13:00:00,63,133
05/20/2011 14:00:00,69,186
05/20/2011 15:00:00,60,172
05/20/2011 16:00:00,66,131
05/20/2011 17:00:00,74,168
05/20/2011 18:00:00,61,269
05/20/2011 19:00:00,71,483
05/20/2011 20:00:00,79,394
05/20/2011 21:00:00,49,253
05/20/2011 22:00:00,40,180
05/20/2011 23:00:00,40,155
05/20/2011 00:00:00,28,124
05/20/2011 01:00:00,15,100
05/21/2011 02:00:00,20,78
05/21/2011 03:00:00,8,64
05/21/2011 04:00:00,5,35
05/21/2011 05:00:00,7,12
05/21/2011 06:00:00,1,6
05/21/2011 07:00:00,1,4
05/21/2011 08:00:00,6,22
05/21/2011 09:00:00,10,33
05/21/2011 10:00:00,29,97
05/21/2011 11:00:00,60,165
05/21/2011 12:00:00,122,201
05/21/2011 13:00:00,173,245
05/21/2011 14:00:00,222,271
05/21/2011 15:00:00,191,271
05/21/2011 16:00:00,187,269
05/21/2011 17:00:00,232,274
05/21/2011 18:00:00,204,267
05/21/2011 19:00:00,191,253
05/21/2011 20:00:00,191,253
05/21/2011 21:00:00,117,184
05/21/2011 22:00:00,84,164
05/21/2011 23:00:00,77,150
05/21/2011 00:00:00,78,126
05/21/2011 01:00:00,42,103
05/22/2011 02:00:00,31,100
05/22/2011 03:00:00,17,81
05/22/2011 04:00:00,18,50
05/22/2011 05:00:00,10,23
05/22/2011 06:00:00,3,9
05/22/2011 07:00:00,1,5
05/22/2011 08:00:00,5,13
05/22/2011 09:00:00,13,27
05/22/2011 10:00:00,29,65
05/22/2011 11:00:00,59,130
05/22/2011 12:00:00,135,170
05/22/2011 13:00:00,164,209
05/22/2011 14:00:00,146,255
05/22/2011 15:00:00,180,275
05/22/2011 16:00:00,125,191
05/22/2011 17:00:00,110,221
05/22/2011 18:00:00,72,201
05/22/2011 19:00:00,93,213
05/22/2011 20:00:00,120,238
05/22/2011 21:00:00,107,193
05/22/2011 22:00:00,57,174
05/22/2011 23:00:00,27,109
05/22/2011 00:00:00,35,86
05/22/2011 01:00:00,19,46
05/23/2011 02:00:00,23,18
05/23/2011 03:00:00,4,5
05/23/2011 04:00:00,2,3
05/23/2011 05:00:00,0,4
05/23/2011 06:00:00,2,2
05/23/2011 07:00:00,0,11
05/23/2011 08:00:00,4,92
05/23/2011 09:00:00,13,223
05/23/2011 10:00:00,50,359
05/23/2011 11:00:00,36,131
05/23/2011 12:00:00,49,72
05/23/2011 13:00:00,73,107
05/23/2011 14:00:00,65,139
05/23/2011 15:00:00,49,155
05/23/2011 16:00:00,57,130
05/23/2011 17:00:00,57,119
05/23/2011 18:00:00,56,223
05/23/2011 19:00:00,56,373
05/23/2011 20:00:00,68,385
05/23/2011 21:00:00,56,302
05/23/2011 22:00:00,39,271
05/23/2011 23:00:00,33,155
05/23/2011 00:00:00,25,106
05/23/2011 01:00:00,19,53
05/24/2011 02:00:00,12,23
05/24/2011 03:00:00,6,9
05/24/2011 04:00:00,2,8
05/24/2011 05:00:00,0,2
05/24/2011 06:00:00,1,3
05/24/2011 07:00:00,2,22
05/24/2011 08:00:00,10,102
05/24/2011 09:00:00,26,288
05/24/2011 10:00:00,31,403
05/24/2011 11:00:00,27,111
05/24/2011 12:00:00,18,90
05/24/2011 13:00:00,33,142
05/24/2011 14:00:00,41,129
05/24/2011 15:00:00,38,152
05/24/2011 16:00:00,27,126
05/24/2011 17:00:00,59,129
05/24/2011 18:00:00,52,225
05/24/2011 19:00:00,56,492
05/24/2011 20:00:00,74,490
05/24/2011 21:00:00,45,310
05/24/2011 22:00:00,39,241
05/24/2011 23:00:00,21,168
05/24/2011 00:00:00,26,115
05/24/2011 01:00:00,13,53
05/25/2011 02:00:00,3,32
05/25/2011 03:00:00,6,2
05/25/2011 04:00:00,0,8
05/25/2011 05:00:00,0,9
05/25/2011 06:00:00,0,3
05/25/2011 07:00:00,2,23
05/25/2011 08:00:00,4,113
05/25/2011 09:00:00,29,284
05/25/2011 10:00:00,36,495
05/25/2011 11:00:00,27,207
05/25/2011 12:00:00,30,105
05/25/2011 13:00:00,36,104
05/25/2011 14:00:00,32,178
05/25/2011 15:00:00,39,163
05/25/2011 16:00:00,47,121
05/25/2011 17:00:00,37,145
05/25/2011 18:00:00,61,238
05/25/2011 19:00:00,77,524
05/25/2011 20:00:00,66,451
05/25/2011 21:00:00,73,332
05/25/2011 22:00:00,56,284
05/25/2011 23:00:00,33,203
05/25/2011 00:00:00,34,140
05/25/2011 01:00:00,12,74
05/26/2011 02:00:00,11,34
05/26/2011 03:00:00,3,13
05/26/2011 04:00:00,7,7
05/26/2011 05:00:00,0,4
05/26/2011 06:00:00,0,2
05/26/2011 07:00:00,2,25
05/26/2011 08:00:00,4,94
05/26/2011 09:00:00,16,270
05/26/2011 10:00:00,31,458
05/26/2011 11:00:00,22,194
05/26/2011 12:00:00,49,94
05/26/2011 13:00:00,36,124
05/26/2011 14:00:00,53,141
05/26/2011 15:00:00,52,145
05/26/2011 16:00:00,44,145
05/26/2011 17:00:00,40,101
05/26/2011 18:00:00,58,233
05/26/2011 19:00:00,49,445
05/26/2011 20:00:00,74,404
05/26/2011 21:00:00,67,311
05/26/2011 22:00:00,55,267
05/26/2011 23:00:00,45,178
05/26/2011 00:00:00,23,157
05/26/2011 01:00:00,17,73
05/27/2011 02:00:00,14,55
05/27/2011 03:00:00,14,36
05/27/2011 04:00:00,6,12
05/27/2011 05:00:00,1,11
05/27/2011 06:00:00,2,5
05/27/2011 07:00:00,2,29
05/27/2011 08:00:00,8,73
05/27/2011 09:00:00,20,229
05/27/2011 10:00:00,25,393
05/27/2011 11:00:00,37,190
05/27/2011 12:00:00,42,111
05/27/2011 13:00:00,40,126
05/27/2011 14:00:00,53,190
05/27/2011 15:00:00,51,158
05/27/2011 16:00:00,51,188
05/27/2011 17:00:00,98,258
05/27/2011 18:00:00,63,356
05/27/2011 19:00:00,77,414
05/27/2011 20:00:00,89,310
05/27/2011 21:00:00,69,210
05/27/2011 22:00:00,24,120
05/27/2011 23:00:00,37,114
05/27/2011 00:00:00,25,116
05/27/2011 01:00:00,23,104
05/28/2011 02:00:00,15,79
05/28/2011 03:00:00,8,47
05/28/2011 04:00:00,13,35
05/28/2011 05:00:00,2,13
05/28/2011 06:00:00,0,4
05/28/2011 07:00:00,4,3
05/28/2011 08:00:00,3,16
05/28/2011 09:00:00,17,33
05/28/2011 10:00:00,27,75
05/28/2011 11:00:00,61,116
05/28/2011 12:00:00,110,166
05/28/2011 13:00:00,171,178
05/28/2011 14:00:00,145,213
05/28/2011 15:00:00,168,217
05/28/2011 16:00:00,172,210
05/28/2011 17:00:00,187,187
05/28/2011 18:00:00,201,201
05/28/2011 19:00:00,180,161
05/28/2011 20:00:00,173,212
05/28/2011 21:00:00,99,153
05/28/2011 22:00:00,68,128
05/28/2011 23:00:00,87,114
05/28/2011 00:00:00,46,115
05/28/2011 01:00:00,44,81
05/29/2011 02:00:00,32,51
05/29/2011 03:00:00,17,49
05/29/2011 04:00:00,12,49
05/29/2011 05:00:00,2,24
05/29/2011 06:00:00,13,10
05/29/2011 07:00:00,3,3
05/29/2011 08:00:00,5,10
05/29/2011 09:00:00,13,17
05/29/2011 10:00:00,34,62
05/29/2011 11:00:00,74,78
05/29/2011 12:00:00,130,121
05/29/2011 13:00:00,139,180
05/29/2011 14:00:00,216,186
05/29/2011 15:00:00,237,181
05/29/2011 16:00:00,183,168
05/29/2011 17:00:00,221,155
05/29/2011 18:00:00,194,167
05/29/2011 19:00:00,214,169
05/29/2011 20:00:00,151,177
05/29/2011 21:00:00,141,146
05/29/2011 22:00:00,91,128
05/29/2011 23:00:00,107,122
05/29/2011 00:00:00,78,93
05/29/2011 01:00:00,48,87
05/30/2011 02:00:00,38,65
05/30/2011 03:00:00,26,53
05/30/2011 04:00:00,17,28
05/30/2011 05:00:00,10,8
05/30/2011 06:00:00,2,4
05/30/2011 07:00:00,1,6
05/30/2011 08:00:00,6,10
05/30/2011 09:00:00,12,19
05/30/2011 10:00:00,36,58
05/30/2011 11:00:00,47,81
05/30/2011 12:00:00,116,153
05/30/2011 13:00:00,153,168
05/30/2011 14:00:00,179,187
05/30/2011 15:00:00,133,217
05/30/2011 16:00:00,142,185
05/30/2011 17:00:00,132,179
05/30/2011 18:00:00,101,208
05/30/2011 19:00:00,102,202
05/30/2011 20:00:00,77,172
05/30/2011 21:00:00,68,157
05/30/2011 22:00:00,69,168
05/30/2011 23:00:00,42,107
05/30/2011 00:00:00,26,80
05/30/2011 01:00:00,14,34
05/31/2011 02:00:00,9,20
05/31/2011 03:00:00,8,9
05/31/2011 04:00:00,5,7
05/31/2011 05:00:00,1,3
05/31/2011 06:00:00,0,3
05/31/2011 07:00:00,0,26
05/31/2011 08:00:00,11,98
05/31/2011 09:00:00,16,219
05/31/2011 10:00:00,34,372
05/31/2011 11:00:00,22,153
05/31/2011 12:00:00,37,72
05/31/2011 13:00:00,28,78
05/31/2011 14:00:00,37,125
05/31/2011 15:00:00,37,110
05/31/2011 16:00:00,41,99
05/31/2011 17:00:00,42,133
05/31/2011 18:00:00,44,205
05/31/2011 19:00:00,67,428
05/31/2011 20:00:00,55,362
05/31/2011 21:00:00,39,246
05/31/2011 22:00:00,38,213
05/31/2011 23:00:00,45,165
05/31/2011 00:00:00,42,117
05/31/2011 01:00:00,15,46
06/01/2011 02:00:00,9,25
06/01/2011 03:00:00,8,9
06/01/2011 04:00:00,0,3
06/01/2011 05:00:00,0,6
06/01/2011 06:00:00,0,4
06/01/2011 07:00:00,2,19
06/01/2011 08:00:00,7,121
06/01/2011 09:00:00,19,265
06/01/2011 10:00:00,37,417
06/01/2011 11:00:00,34,173
06/01/2011 12:00:00,31,84
06/01/2011 13:00:00,26,86
06/01/2011 14:00:00,32,137
06/01/2011 15:00:00,29,125
06/01/2011 16:00:00,40,105
06/01/2011 17:00:00,25,127
06/01/2011 18:00:00,39,227
06/01/2011 19:00:00,52,434
06/01/2011 20:00:00,31,278
06/01/2011 21:00:00,16,248
06/01/2011 22:00:00,23,233
06/01/2011 23:00:00,29,161
06/01/2011 00:00:00,14,115
06/01/2011 01:00:00,10,59
06/02/2011 02:00:00,11,31
06/02/2011 03:00:00,3,12
06/02/2011 04:00:00,0,6
06/02/2011 05:00:00,0,4
06/02/2011 06:00:00,0,3
06/02/2011 07:00:00,3,28
06/02/2011 08:00:00,7,106
06/02/2011 09:00:00,19,285
06/02/2011 10:00:00,25,442
06/02/2011 11:00:00,28,197
06/02/2011 12:00:00,33,106
06/02/2011 13:00:00,42,123
06/02/2011 14:00:00,39,193
06/02/2011 15:00:00,35,168
06/02/2011 16:00:00,43,142
06/02/2011 17:00:00,44,144
06/02/2011 18:00:00,63,255
06/02/2011 19:00:00,88,484
06/02/2011 20:00:00,74,451
06/02/2011 21:00:00,58,321
06/02/2011 22:00:00,51,286
06/02/2011 23:00:00,33,215
06/02/2011 00:00:00,14,141
06/02/2011 01:00:00,23,89
06/03/2011 02:00:00,15,53
06/03/2011 03:00:00,7,15
06/03/2011 04:00:00,0,12
06/03/2011 05:00:00,0,5
06/03/2011 06:00:00,1,5
06/03/2011 07:00:00,4,24
06/03/2011 08:00:00,8,98
06/03/2011 09:00:00,25,252
06/03/2011 10:00:00,31,471
06/03/2011 11:00:00,36,194
06/03/2011 12:00:00,54,107
06/03/2011 13:00:00,57,135
06/03/2011 14:00:00,51,208
06/03/2011 15:00:00,58,190
06/03/2011 16:00:00,66,174
06/03/2011 17:00:00,56,156
06/03/2011 18:00:00,63,286
06/03/2011 19:00:00,73,485
06/03/2011 20:00:00,76,488
06/03/2011 21:00:00,53,338
06/03/2011 22:00:00,57,236
06/03/2011 23:00:00,51,196
06/03/2011 00:00:00,26,145
06/03/2011 01:00:00,30,141
06/04/2011 02:00:00,24,69
06/04/2011 03:00:00,14,80
06/04/2011 04:00:00,18,41
06/04/2011 05:00:00,8,10
06/04/2011 06:00:00,4,11
06/04/2011 07:00:00,3,5
06/04/2011 08:00:00,11,17
06/04/2011 09:00:00,27,60
06/04/2011 10:00:00,29,96
06/04/2011 11:00:00,55,169
06/04/2011 12:00:00,115,202
06/04/2011 13:00:00,120,249
06/04/2011 14:00:00,150,270
06/04/2011 15:00:00,188,268
06/04/2011 16:00:00,193,258
06/04/2011 17:00:00,180,224
06/04/2011 18:00:00,168,272
06/04/2011 19:00:00,142,202
06/04/2011 20:00:00,127,214
06/04/2011 21:00:00,79,206
06/04/2011 22:00:00,90,149
06/04/2011 23:00:00,46,139
06/04/2011 00:00:00,49,141
06/04/2011 01:00:00,29,121
06/05/2011 02:00:00,23,90
06/05/2011 03:00:00,26,70
06/05/2011 04:00:00,16,48
06/05/2011 05:00:00,22,25
06/05/2011 06:00:00,4,8
06/05/2011 07:00:00,1,5
06/05/2011 08:00:00,10,11
06/05/2011 09:00:00,8,19
06/05/2011 10:00:00,24,74
06/05/2011 11:00:00,53,111
06/05/2011 12:00:00,83,168
06/05/2011 13:00:00,121,214
06/05/2011 14:00:00,123,212
06/05/2011 15:00:00,154,213
06/05/2011 16:00:00,161,224
06/05/2011 17:00:00,161,256
06/05/2011 18:00:00,138,260
06/05/2011 19:00:00,126,264
06/05/2011 20:00:00,124,239
06/05/2011 21:00:00,108,249
06/05/2011 22:00:00,84,195
06/05/2011 23:00:00,54,111
06/05/2011 00:00:00,36,94
06/05/2011 01:00:00,25,61
06/06/2011 02:00:00,11,18
06/06/2011 03:00:00,9,5
06/06/2011 04:00:00,4,4
06/06/2011 05:00:00,2,3
06/06/2011 06:00:00,4,4
06/06/2011 07:00:00,7,24
06/06/2011 08:00:00,11,101
06/06/2011 09:00:00,18,281
06/06/2011 10:00:00,28,410
06/06/2011 11:00:00,26,162
06/06/2011 12:00:00,31,64
06/06/2011 13:00:00,39,72
06/06/2011 14:00:00,25,128
06/06/2011 15:00:00,28,152
06/06/2011 16:00:00,46,99
06/06/2011 17:00:00,38,127
06/06/2011 18:00:00,34,233
06/06/2011 19:00:00,63,516
06/06/2011 20:00:00,56,500
06/06/2011 21:00:00,64,343
06/06/2011 22:00:00,59,277
06/06/2011 23:00:00,29,160
06/06/2011 00:00:00,36,137
06/06/2011 01:00:00,5,55
06/07/2011 02:00:00,5,15
06/07/2011 03:00:00,2,2
06/07/2011 04:00:00,3,2
06/07/2011 05:00:00,1,1
06/07/2011 06:00:00,2,3
06/07/2011 07:00:00,2,30
06/07/2011 08:00:00,10,116
06/07/2011 09:00:00,23,311
06/07/2011 10:00:00,45,432
06/07/2011 11:00:00,27,190
06/07/2011 12:00:00,37,86
06/07/2011 13:00:00,38,113
06/07/2011 14:00:00,42,141
06/07/2011 15:00:00,55,141
06/07/2011 16:00:00,34,112
06/07/2011 17:00:00,56,127
06/07/2011 18:00:00,55,253
06/07/2011 19:00:00,64,475
06/07/2011 20:00:00,72,479
06/07/2011 21:00:00,69,355
06/07/2011 22:00:00,45,301
06/07/2011 23:00:00,31,187
06/07/2011 00:00:00,27,126
06/07/2011 01:00:00,18,72
06/08/2011 02:00:00,12,29
06/08/2011 03:00:00,3,20
06/08/2011 04:00:00,0,7
06/08/2011 05:00:00,2,1
06/08/2011 06:00:00,0,6
06/08/2011 07:00:00,0,21
06/08/2011 08:00:00,13,103
06/08/2011 09:00:00,24,329
06/08/2011 10:00:00,46,435
06/08/2011 11:00:00,34,168
06/08/2011 12:00:00,27,63
06/08/2011 13:00:00,28,106
06/08/2011 14:00:00,15,134
06/08/2011 15:00:00,20,116
06/08/2011 16:00:00,44,111
06/08/2011 17:00:00,28,100
06/08/2011 18:00:00,34,199
06/08/2011 19:00:00,80,426
06/08/2011 20:00:00,61,398
06/08/2011 21:00:00,61,323
06/08/2011 22:00:00,55,225
06/08/2011 23:00:00,34,168
06/08/2011 00:00:00,37,139
06/08/2011 01:00:00,18,98
06/09/2011 02:00:00,7,40
06/09/2011 03:00:00,3,13
06/09/2011 04:00:00,0,6
06/09/2011 05:00:00,0,2
06/09/2011 06:00:00,2,4
06/09/2011 07:00:00,1,19
06/09/2011 08:00:00,13,105
06/09/2011 09:00:00,31,283
06/09/2011 10:00:00,32,400
06/09/2011 11:00:00,20,148
06/09/2011 12:00:00,20,74
06/09/2011 13:00:00,36,82
06/09/2011 14:00:00,40,100
06/09/2011 15:00:00,18,118
06/09/2011 16:00:00,25,93
06/09/2011 17:00:00,18,86
06/09/2011 18:00:00,30,170
06/09/2011 19:00:00,54,355
06/09/2011 20:00:00,52,414
06/09/2011 21:00:00,55,271
06/09/2011 22:00:00,40,214
06/09/2011 23:00:00,29,142
06/09/2011 00:00:00,22,131
06/09/2011 01:00:00,15,82
06/10/2011 02:00:00,8,61
06/10/2011 03:00:00,5,18
06/10/2011 04:00:00,6,7
06/10/2011 05:00:00,3,3
06/10/2011 06:00:00,0,4
06/10/2011 07:00:00,0,28
06/10/2011 08:00:00,10,94
06/10/2011 09:00:00,25,242
06/10/2011 10:00:00,29,423
06/10/2011 11:00:00,37,176
06/10/2011 12:00:00,23,88
06/10/2011 13:00:00,46,107
06/10/2011 14:00:00,40,167
06/10/2011 15:00:00,40,149
06/10/2011 16:00:00,44,121
06/10/2011 17:00:00,49,163
06/10/2011 18:00:00,46,239
06/10/2011 19:00:00,63,454
06/10/2011 20:00:00,96,367
06/10/2011 21:00:00,61,245
06/10/2011 22:00:00,53,197
06/10/2011 23:00:00,55,163
06/10/2011 00:00:00,40,145
06/10/2011 01:00:00,36,110
06/11/2011 02:00:00,28,89
06/11/2011 03:00:00,10,67
06/11/2011 04:00:00,10,50
06/11/2011 05:00:00,10,18
06/11/2011 06:00:00,4,9
06/11/2011 07:00:00,4,12
06/11/2011 08:00:00,9,31
06/11/2011 09:00:00,18,50
06/11/2011 10:00:00,32,111
06/11/2011 11:00:00,59,171
06/11/2011 12:00:00,91,173
06/11/2011 13:00:00,110,215
06/11/2011 14:00:00,112,235
06/11/2011 15:00:00,150,237
06/11/2011 16:00:00,148,232
06/11/2011 17:00:00,142,232
06/11/2011 18:00:00,169,225
06/11/2011 19:00:00,147,190
06/11/2011 20:00:00,131,155
06/11/2011 21:00:00,97,167
06/11/2011 22:00:00,95,180
06/11/2011 23:00:00,76,144
06/11/2011 00:00:00,53,137
06/11/2011 01:00:00,24,107
06/12/2011 02:00:00,19,100
06/12/2011 03:00:00,19,74
06/12/2011 04:00:00,9,57
06/12/2011 05:00:00,8,20
06/12/2011 06:00:00,8,6
06/12/2011 07:00:00,5,5
06/12/2011 08:00:00,5,9
06/12/2011 09:00:00,7,27
06/12/2011 10:00:00,28,64
06/12/2011 11:00:00,75,107
06/12/2011 12:00:00,120,191
06/12/2011 13:00:00,131,236
06/12/2011 14:00:00,176,244
06/12/2011 15:00:00,109,264
06/12/2011 16:00:00,96,219
06/12/2011 17:00:00,142,218
06/12/2011 18:00:00,115,235
06/12/2011 19:00:00,94,158
06/12/2011 20:00:00,69,187
06/12/2011 21:00:00,67,156
06/12/2011 22:00:00,62,144
06/12/2011 23:00:00,39,101
06/12/2011 00:00:00,31,97
06/12/2011 01:00:00,33,74
06/13/2011 02:00:00,8,20
06/13/2011 03:00:00,6,10
06/13/2011 04:00:00,2,8
06/13/2011 05:00:00,1,6
06/13/2011 06:00:00,1,3
06/13/2011 07:00:00,2,27
06/13/2011 08:00:00,7,98
06/13/2011 09:00:00,26,302
06/13/2011 10:00:00,44,432
06/13/2011 11:00:00,35,189
06/13/2011 12:00:00,38,80
06/13/2011 13:00:00,53,106
06/13/2011 14:00:00,35,161
06/13/2011 15:00:00,53,174
06/13/2011 16:00:00,55,145
06/13/2011 17:00:00,58,127
06/13/2011 18:00:00,64,262
06/13/2011 19:00:00,72,529
06/13/2011 20:00:00,76,510
06/13/2011 21:00:00,75,348
06/13/2011 22:00:00,78,253
06/13/2011 23:00:00,40,178
06/13/2011 00:00:00,20,114
06/13/2011 01:00:00,14,75
06/14/2011 02:00:00,13,18
06/14/2011 03:00:00,3,10
06/14/2011 04:00:00,2,8
06/14/2011 05:00:00,1,1
06/14/2011 06:00:00,0,3
06/14/2011 07:00:00,3,23
06/14/2011 08:00:00,6,107
06/14/2011 09:00:00,19,346
06/14/2011 10:00:00,45,441
06/14/2011 11:00:00,19,174
06/14/2011 12:00:00,33,97
06/14/2011 13:00:00,40,103
06/14/2011 14:00:00,30,139
06/14/2011 15:00:00,33,176
06/14/2011 16:00:00,41,118
06/14/2011 17:00:00,42,136
06/14/2011 18:00:00,51,279
06/14/2011 19:00:00,85,484
06/14/2011 20:00:00,65,473
06/14/2011 21:00:00,51,335
06/14/2011 22:00:00,60,237
06/14/2011 23:00:00,37,206
06/14/2011 00:00:00,29,159
06/14/2011 01:00:00,19,91
06/15/2011 02:00:00,8,44
06/15/2011 03:00:00,0,14
06/15/2011 04:00:00,0,9
06/15/2011 05:00:00,0,1
06/15/2011 06:00:00,0,4
06/15/2011 07:00:00,1,20
06/15/2011 08:00:00,11,110
06/15/2011 09:00:00,22,348
06/15/2011 10:00:00,53,445
06/15/2011 11:00:00,22,185
06/15/2011 12:00:00,27,108
06/15/2011 13:00:00,49,115
06/15/2011 14:00:00,33,178
06/15/2011 15:00:00,43,146
06/15/2011 16:00:00,50,128
06/15/2011 17:00:00,33,131
06/15/2011 18:00:00,47,265
06/15/2011 19:00:00,83,555
06/15/2011 20:00:00,80,527
06/15/2011 21:00:00,54,362
06/15/2011 22:00:00,57,273
06/15/2011 23:00:00,48,209
06/15/2011 00:00:00,31,144
06/15/2011 01:00:00,17,90
06/16/2011 02:00:00,9,38
06/16/2011 03:00:00,4,13
06/16/2011 04:00:00,1,4
06/16/2011 05:00:00,0,4
06/16/2011 06:00:00,0,6
06/16/2011 07:00:00,7,18
06/16/2011 08:00:00,8,104
06/16/2011 09:00:00,16,172
06/16/2011 10:00:00,24,364
06/16/2011 11:00:00,29,232
06/16/2011 12:00:00,18,103
06/16/2011 13:00:00,33,117
06/16/2011 14:00:00,41,165
06/16/2011 15:00:00,37,114
06/16/2011 16:00:00,39,114
06/16/2011 17:00:00,32,127
06/16/2011 18:00:00,36,258
06/16/2011 19:00:00,42,230
06/16/2011 20:00:00,26,299
06/16/2011 21:00:00,58,269
06/16/2011 22:00:00,25,176
06/16/2011 23:00:00,34,154
06/16/2011 00:00:00,24,127
06/16/2011 01:00:00,2,14
06/17/2011 02:00:00,3,21
06/17/2011 03:00:00,4,19
06/17/2011 04:00:00,2,11
06/17/2011 05:00:00,1,5
06/17/2011 06:00:00,1,5
06/17/2011 07:00:00,1,12
06/17/2011 08:00:00,8,89
06/17/2011 09:00:00,25,225
06/17/2011 10:00:00,28,426
06/17/2011 11:00:00,28,196
06/17/2011 12:00:00,44,126
06/17/2011 13:00:00,43,138
06/17/2011 14:00:00,49,194
06/17/2011 15:00:00,48,156
06/17/2011 16:00:00,73,142
06/17/2011 17:00:00,62,181
06/17/2011 18:00:00,69,286
06/17/2011 19:00:00,85,467
06/17/2011 20:00:00,62,388
06/17/2011 21:00:00,53,275
06/17/2011 22:00:00,40,192
06/17/2011 23:00:00,49,159
06/17/2011 00:00:00,48,127
06/17/2011 01:00:00,37,141
06/18/2011 02:00:00,21,83
06/18/2011 03:00:00,15,80
06/18/2011 04:00:00,16,37
06/18/2011 05:00:00,4,16
06/18/2011 06:00:00,1,4
06/18/2011 07:00:00,1,6
06/18/2011 08:00:00,9,18
06/18/2011 09:00:00,12,45
06/18/2011 10:00:00,28,103
06/18/2011 11:00:00,62,156
06/18/2011 12:00:00,68,176
06/18/2011 13:00:00,134,270
06/18/2011 14:00:00,162,258
06/18/2011 15:00:00,135,192
06/18/2011 16:00:00,138,196
06/18/2011 17:00:00,153,214
06/18/2011 18:00:00,193,275
06/18/2011 19:00:00,210,239
06/18/2011 20:00:00,118,263
06/18/2011 21:00:00,99,227
06/18/2011 22:00:00,61,127
06/18/2011 23:00:00,58,125
06/18/2011 00:00:00,56,105
06/18/2011 01:00:00,53,97
06/19/2011 02:00:00,18,71
06/19/2011 03:00:00,17,59
06/19/2011 04:00:00,13,59
06/19/2011 05:00:00,14,16
06/19/2011 06:00:00,7,10
06/19/2011 07:00:00,7,12
06/19/2011 08:00:00,11,22
06/19/2011 09:00:00,35,36
06/19/2011 10:00:00,25,59
06/19/2011 11:00:00,58,111
06/19/2011 12:00:00,86,158
06/19/2011 13:00:00,141,236
06/19/2011 14:00:00,141,255
06/19/2011 15:00:00,149,214
06/19/2011 16:00:00,124,193
06/19/2011 17:00:00,146,216
06/19/2011 18:00:00,121,257
06/19/2011 19:00:00,159,238
06/19/2011 20:00:00,78,218
06/19/2011 21:00:00,94,217
06/19/2011 22:00:00,86,146
06/19/2011 23:00:00,57,110
06/19/2011 00:00:00,38,114
06/19/2011 01:00:00,14,78
06/20/2011 02:00:00,7,19
06/20/2011 03:00:00,9,3
06/20/2011 04:00:00,2,0
06/20/2011 05:00:00,1,0
06/20/2011 06:00:00,1,2
06/20/2011 07:00:00,0,3
06/20/2011 08:00:00,1,25
06/20/2011 09:00:00,0,46
06/20/2011 10:00:00,12,209
06/20/2011 11:00:00,19,200
06/20/2011 12:00:00,33,58
06/20/2011 13:00:00,27,67
06/20/2011 14:00:00,33,129
06/20/2011 15:00:00,50,129
06/20/2011 16:00:00,45,130
06/20/2011 17:00:00,66,139
06/20/2011 18:00:00,61,238
06/20/2011 19:00:00,81,484
06/20/2011 20:00:00,64,474
06/20/2011 21:00:00,62,369
06/20/2011 22:00:00,52,264
06/20/2011 23:00:00,39,167
06/20/2011 00:00:00,24,106
06/20/2011 01:00:00,10,50
